,HHID,HH_Size,URBAN,District,State_code,Combined_multiplier
83558,776741201,2,0,12,08,6922.51
83559,776741202,2,0,12,08,6922.51
83560,776741301,5,0,12,08,3955.72
83561,776742101,5,0,12,08,3560.15
83562,776742201,2,0,12,08,10680.44
83563,776742202,5,0,12,08,10680.44
83564,776742301,5,0,12,08,1582.29
83565,776711101,9,0,12,08,594.97
83566,776711201,3,0,12,08,2379.89
83567,776711202,4,0,12,08,2379.89
83568,776711301,1,0,12,08,416.48
83569,776712101,8,0,12,08,5949.72
83570,776712201,5,0,12,08,20229.06
83571,776712202,5,0,12,08,20229.06
83572,776712301,10,0,12,08,5949.72
83573,776721101,3,0,12,08,253.71
83574,776721201,9,0,12,08,1319.29
83575,776721202,5,0,12,08,1319.29
83576,776721301,5,0,12,08,126.86
83577,776722101,5,0,12,08,3196.74
83578,776722201,3,0,12,08,8524.62
83579,776722202,4,0,12,08,8524.62
83580,776722301,6,0,12,08,5327.89
83581,776761101,5,0,13,08,1443.25
83582,776761201,14,0,13,08,1226.77
83583,776761202,7,0,13,08,1226.77
83584,776761301,6,0,13,08,6783.28
83585,776762101,5,0,13,08,1731.9
83586,776762201,5,0,13,08,4907.05
83587,776762202,2,0,13,08,4907.05
83588,776762301,7,0,13,08,3752.45
83589,776751101,5,0,13,08,293.66
83590,776751201,8,0,13,08,2290.52
83591,776751202,10,0,13,08,2290.52
83592,776751301,8,0,13,08,822.24
83593,776752101,5,0,13,08,2936.56
83594,776752201,8,0,13,08,7047.74
83595,776752202,5,0,13,08,7047.74
83596,776752301,5,0,13,08,4698.49
83597,776731101,10,0,13,08,246.01
83598,776731201,2,0,13,08,1045.54
83599,776731202,6,0,13,08,1045.54
83600,776731301,2,0,13,08,393.62
83601,776732101,6,0,13,08,2361.7
83602,776732201,6,0,13,08,9003.96
83603,776732202,6,0,13,08,9003.96
83604,776732301,4,0,13,08,4132.97
83605,776701101,5,0,22,08,764.64
83606,776701102,7,0,22,08,764.64
83607,776701201,2,0,22,08,5649.83
83608,776701202,5,0,22,08,5649.83
83609,776701203,6,0,22,08,5649.83
83610,776701204,6,0,22,08,5649.83
83611,776701301,3,0,22,08,8326.06
83612,776701302,1,0,22,08,8326.06
83613,776781101,6,0,22,08,240.77
83614,776781201,4,0,22,08,1096.82
83615,776781202,4,0,22,08,1096.82
83616,776781301,1,0,22,08,535.04
83617,776782101,5,0,22,08,1444.6
83618,776782201,2,0,22,08,7463.73
83619,776782202,7,0,22,08,7463.73
83620,776782301,4,0,22,08,3852.25
83621,776491101,9,0,23,08,1129.74
83622,776491102,3,0,23,08,1129.74
83623,776491201,4,0,23,08,5140.33
83624,776491202,3,0,23,08,5140.33
83625,776491203,2,0,23,08,5140.33
83626,776491204,6,0,23,08,5140.33
83627,776491301,5,0,23,08,3502.2
83628,776491302,3,0,23,08,3502.2
83629,776471101,9,0,23,08,393.16
83630,776471201,4,0,23,08,720.78
83631,776471202,5,0,23,08,720.78
83632,776471301,5,0,23,08,5504.15
83633,776472101,4,0,23,08,786.31
83634,776472201,2,0,23,08,393.16
83635,776472202,5,0,23,08,393.16
83636,776472301,5,0,23,08,10221.99
83637,776441101,8,0,30,08,173.98
83638,776441201,5,0,30,08,1246.87
83639,776441202,5,0,30,08,1246.87
83640,776441301,6,0,30,08,840.91
83641,776442101,7,0,30,08,2841.71
83642,776442201,2,0,30,08,21312.78
83643,776442202,5,0,30,08,21312.78
83644,776442301,5,0,30,08,4059.58
83645,776411101,5,0,31,08,627.72
83646,776411201,1,0,31,08,502.18
83647,776411202,4,0,31,08,502.18
83648,776411301,13,0,31,08,8913.59
83649,776412101,7,0,31,08,1004.35
83650,776412201,1,0,31,08,753.26
83651,776412202,6,0,31,08,753.26
83652,776412301,2,0,31,08,15065.23
83653,776421101,4,0,31,08,202.56
83654,776421201,5,0,31,08,1586.74
83655,776421202,4,0,31,08,1586.74
83656,776421301,4,0,31,08,33.76
83657,776422101,4,0,31,08,1890.58
83658,776422201,5,0,31,08,10533.24
83659,776422202,2,0,31,08,10533.24
83660,776422301,7,0,31,08,270.09
83661,776461101,5,0,32,08,730.13
83662,776461102,5,0,32,08,730.13
83663,776461201,5,0,32,08,876.15
83664,776461202,5,0,32,08,876.15
83665,776461203,7,0,32,08,876.15
83666,776461204,4,0,32,08,876.15
83667,776461301,3,0,32,08,12923.23
83668,776461302,5,0,32,08,12923.23
83669,776451101,4,0,32,08,435.03
83670,776451201,4,0,32,08,2990.82
83671,776451202,3,0,32,08,2990.82
83672,776451301,5,0,32,08,978.82
83673,776452101,2,0,32,08,1305.09
83674,776452201,1,0,32,08,3371.47
83675,776452202,1,0,32,08,3371.47
83676,776452301,3,0,32,08,2610.17
83677,760031101,10,0,01,24,689.71
83678,760031201,7,0,01,24,2931.25
83679,760031202,4,0,01,24,2931.25
83680,760031301,3,0,01,24,4138.24
83681,760032101,4,0,01,24,2069.12
83682,760032201,5,0,01,24,3793.39
83683,760032202,7,0,01,24,3793.39
83684,760032301,2,0,01,24,12644.62
83685,760001101,4,0,01,24,321.29
83686,760001201,4,0,01,24,606.88
83687,760001202,6,0,01,24,606.88
83688,760001301,2,0,01,24,2427.53
83689,760002101,6,0,01,24,1713.55
83690,760002201,1,0,01,24,4605.16
83691,760002202,5,0,01,24,4605.16
83692,760002301,5,0,01,24,11780.65
83693,760081101,8,0,06,24,294.06
83694,760081201,4,0,06,24,602.81
83695,760081202,4,0,06,24,602.81
83696,760081301,3,0,06,24,1617.29
83697,760082101,9,0,06,24,1764.32
83698,760082201,3,0,06,24,3705.07
83699,760082202,10,0,06,24,3705.07
83700,760082301,6,0,06,24,7763.01
83701,760891101,3,0,06,24,137.25
83702,760891201,5,0,06,24,535.27
83703,760891202,4,0,06,24,535.27
83704,760891301,7,0,06,24,535.27
83705,760892101,9,0,06,24,1921.48
83706,760892201,3,0,06,24,1441.11
83707,760892202,3,0,06,24,1441.11
83708,760892301,6,0,06,24,15756.13
83709,760871101,5,0,07,24,1087.97
83710,760871201,5,0,07,24,2937.51
83711,760871202,2,0,07,24,2937.51
83712,760871301,1,0,07,24,5004.65
83713,760872101,14,0,07,24,2175.94
83714,760872201,2,0,07,24,3807.89
83715,760872202,6,0,07,24,3807.89
83716,760872301,6,0,07,24,6962.99
83717,760841101,10,0,07,24,391.99
83718,760841201,5,0,07,24,548.79
83719,760841202,6,0,07,24,548.79
83720,760841301,7,0,07,24,3253.53
83721,760842101,5,0,07,24,2469.54
83722,760842201,4,0,07,24,3429.92
83723,760842202,4,0,07,24,3429.92
83724,760842301,3,0,07,24,15914.83
83725,760811101,5,0,08,24,258.02
83726,760811201,5,0,08,24,1032.08
83727,760811202,7,0,08,24,1032.08
83728,760811301,2,0,08,24,4902.38
83729,760812101,15,0,08,24,1161.09
83730,760812201,5,0,08,24,1257.85
83731,760812202,3,0,08,24,1257.85
83732,760812301,2,0,08,24,15094.18
83733,760821101,4,0,08,24,226.47
83734,760821201,6,0,08,24,905.86
83735,760821202,5,0,08,24,905.86
83736,760821301,6,0,08,24,5888.07
83737,760822101,2,0,08,24,2830.81
83738,760822201,6,0,08,24,3821.59
83739,760822202,7,0,08,24,3821.59
83740,760822301,9,0,08,24,19249.46
83741,760861101,4,0,09,24,1485.88
83742,760861201,9,0,09,24,1634.47
83743,760861202,6,0,09,24,1634.47
83744,760861301,11,0,09,24,10252.56
83745,760862101,7,0,09,24,2971.76
83746,760862201,2,0,09,24,2377.41
83747,760862202,3,0,09,24,2377.41
83748,760862301,5,0,09,24,12184.2
83749,760851101,5,0,09,24,162.97
83750,760851201,5,0,09,24,749.64
83751,760851202,5,0,09,24,749.64
83752,760851301,4,0,09,24,260.75
83753,760852101,2,0,09,24,4074.11
83754,760852201,4,0,09,24,10592.68
83755,760852202,5,0,09,24,10592.68
83756,760852301,5,0,09,24,7740.81
83757,760831101,6,0,10,24,759.97
83758,760831201,8,0,10,24,721.97
83759,760831202,7,0,10,24,721.97
83760,760831301,10,0,10,24,5091.8
83761,760832101,5,0,10,24,2279.91
83762,760832201,1,0,10,24,683.98
83763,760832202,8,0,10,24,683.98
83764,760832301,7,0,10,24,16187.37
83765,760801101,3,0,10,24,325.17
83766,760801201,4,0,10,24,289.04
83767,760801202,3,0,10,24,289.04
83768,760801301,4,0,10,24,3034.93
83769,760802101,8,0,10,24,1734.25
83770,760802201,9,0,10,24,2818.15
83771,760802202,5,0,10,24,2818.15
83772,760802301,5,0,10,24,16041.77
83773,760881101,5,0,11,24,148.5
83774,760881102,5,0,11,24,148.5
83775,760881201,6,0,11,24,232.03
83776,760881202,11,0,11,24,232.03
83777,760881203,5,0,11,24,232.03
83778,760881204,4,0,11,24,232.03
83779,760881301,6,0,11,24,1763.39
83780,760881302,3,0,11,24,1763.39
83781,768991101,10,0,12,24,1016.12
83782,768991102,9,0,12,24,1016.12
83783,768991201,5,0,12,24,660.48
83784,768991202,5,0,12,24,660.48
83785,768991203,6,0,12,24,660.48
83786,768991204,2,0,12,24,660.48
83787,768991301,6,0,12,24,11380.5
83788,768991302,7,0,12,24,11380.5
83789,768971101,10,0,12,24,518.42
83790,768971201,5,0,12,24,583.22
83791,768971202,5,0,12,24,583.22
83792,768971301,4,0,12,24,4082.5
83793,768972101,6,0,12,24,1749.65
83794,768972201,6,0,12,24,1263.63
83795,768972202,5,0,12,24,1263.63
83796,768972301,7,0,12,24,9137.03
83797,768941101,5,0,12,24,215.24
83798,768941201,10,0,12,24,678.01
83799,768941202,4,0,12,24,678.01
83800,768941301,7,0,12,24,64.57
83801,768942101,4,0,12,24,2367.64
83802,768942201,4,0,12,24,4143.37
83803,768942202,6,0,12,24,4143.37
83804,768942301,6,0,12,24,2130.88
83805,768911101,4,0,13,24,907.7
83806,768911201,7,0,13,24,862.31
83807,768911202,7,0,13,24,862.31
83808,768911301,3,0,13,24,11346.19
83809,768912101,7,0,13,24,1815.39
83810,768912201,1,0,13,24,816.93
83811,768912202,1,0,13,24,816.93
83812,768912301,3,0,13,24,12526.19
83813,768921101,10,0,13,24,328.31
83814,768921201,2,0,13,24,328.31
83815,768921202,7,0,13,24,328.31
83816,768921301,3,0,13,24,2823.45
83817,768922101,6,0,13,24,2298.16
83818,768922201,5,0,13,24,1723.62
83819,768922202,6,0,13,24,1723.62
83820,768922301,7,0,13,24,21143.04
83821,768961101,1,0,14,24,972.76
83822,768961201,5,0,14,24,1410.5
83823,768961202,4,0,14,24,1410.5
83824,768961301,3,0,14,24,6225.63
83825,768962101,2,0,14,24,2918.26
83826,768962201,5,0,14,24,5690.61
83827,768962202,2,0,14,24,5690.61
83828,768962301,5,0,14,24,18968.71
83829,768951101,7,0,14,24,104.79
83830,768951201,1,0,14,24,1030.4
83831,768951202,1,0,14,24,1030.4
83832,768951301,5,0,14,24,1711.5
83833,768952101,3,0,14,24,3842.15
83834,768952201,6,0,14,24,8452.72
83835,768952202,2,0,14,24,8452.72
83836,768952301,9,0,14,24,11142.22
83837,768931101,5,0,01,24,539.82
83838,768931102,7,0,01,24,539.82
83839,768931201,6,0,01,24,539.82
83840,768931202,7,0,01,24,539.82
83841,768931203,3,0,01,24,539.82
83842,768931204,3,0,01,24,539.82
83843,768931301,4,0,01,24,8475.07
83844,768931302,6,0,01,24,8475.07
83845,768901101,3,0,01,24,383.57
83846,768901201,1,0,01,24,191.79
83847,768901202,7,0,01,24,191.79
83848,768901301,8,0,01,24,3221.98
83849,768902101,8,0,01,24,2301.41
83850,768902201,1,0,01,24,3452.12
83851,768902202,1,0,01,24,3452.12
83852,768902301,3,0,01,24,21172.98
83853,768981101,4,0,06,24,326.29
83854,768981201,4,0,06,24,652.58
83855,768981202,5,0,06,24,652.58
83856,768981301,5,0,06,24,2675.59
83857,768982101,5,0,06,24,1631.46
83858,768982201,3,0,06,24,2120.89
83859,768982202,3,0,06,24,2120.89
83860,768982301,4,0,06,24,14846.23
83861,768791101,5,0,06,24,161.84
83862,768791201,4,0,06,24,380.31
83863,768791202,5,0,06,24,380.31
83864,768791301,9,0,06,24,1310.86
83865,768792101,8,0,06,24,1780.17
83866,768792201,5,0,06,24,2225.22
83867,768792202,4,0,06,24,2225.22
83868,768792301,4,0,06,24,12639.22
83869,768771101,4,0,07,24,1127.72
83870,768771201,6,0,07,24,338.32
83871,768771202,4,0,07,24,338.32
83872,768771301,3,0,07,24,10600.56
83873,768772101,6,0,07,24,1578.81
83874,768772201,6,0,07,24,2029.9
83875,768772202,6,0,07,24,2029.9
83876,768772301,3,0,07,24,16239.15
83877,768741101,5,0,07,24,231.0
83878,768741201,2,0,07,24,1097.24
83879,768741202,6,0,07,24,1097.24
83880,768741301,9,0,07,24,392.7
83881,768742101,6,0,07,24,4388.96
83882,768742201,1,0,07,24,24797.64
83883,768742202,3,0,07,24,24797.64
83884,768742301,2,0,07,24,3511.17
83885,768711101,5,0,08,24,1042.16
83886,768711201,5,0,08,24,468.97
83887,768711202,6,0,08,24,468.97
83888,768711301,7,0,08,24,7503.54
83889,768712101,13,0,08,24,1042.16
83890,768712201,4,0,08,24,937.94
83891,768712202,5,0,08,24,937.94
83892,768712301,5,0,08,24,15007.07
83893,768721101,9,0,08,24,447.57
83894,768721201,2,0,08,24,156.65
83895,768721202,11,0,08,24,156.65
83896,768721301,6,0,08,24,4430.95
83897,768722101,4,0,08,24,2237.85
83898,768722201,5,0,08,24,2125.96
83899,768722202,4,0,08,24,2125.96
83900,768722301,6,0,08,24,19021.74
83901,768761101,7,0,09,24,916.64
83902,768761201,6,0,09,24,2933.24
83903,768761202,4,0,09,24,2933.24
83904,768761301,4,0,09,24,3391.55
83905,768762101,4,0,09,24,2749.91
83906,768762201,4,0,09,24,4812.34
83907,768762202,5,0,09,24,4812.34
83908,768762301,7,0,09,24,6324.79
83909,768751101,7,0,09,24,698.89
83910,768751201,3,0,09,24,524.17
83911,768751202,4,0,09,24,524.17
83912,768751301,1,0,09,24,6010.42
83913,768752101,15,0,09,24,2795.54
83914,768752201,4,0,09,24,559.11
83915,768752202,2,0,09,24,559.11
83916,768752301,6,0,09,24,14257.27
83917,768731101,5,0,10,24,658.64
83918,768731201,2,0,10,24,362.25
83919,768731202,3,0,10,24,362.25
83920,768731301,4,0,10,24,6981.59
83921,768732101,7,0,10,24,1580.74
83922,768732201,4,0,10,24,790.37
83923,768732202,6,0,10,24,790.37
83924,768732301,6,0,10,24,16992.93
83925,768701101,6,0,10,24,374.88
83926,768701201,4,0,10,24,974.69
83927,768701202,3,0,10,24,974.69
83928,768701301,2,0,10,24,2736.64
83929,768702101,4,0,10,24,1874.41
83930,768702201,5,0,10,24,4029.98
83931,768702202,5,0,10,24,4029.98
83932,768702301,4,0,10,24,14058.06
83933,768781101,4,0,11,24,336.92
83934,768781102,6,0,11,24,336.92
83935,768781201,3,0,11,24,303.22
83936,768781202,4,0,11,24,303.22
83937,768781203,3,0,11,24,303.22
83938,768781204,4,0,11,24,303.22
83939,768781301,6,0,11,24,5457.99
83940,768781302,6,0,11,24,5457.99
83941,768491101,5,0,12,24,777.03
83942,768491102,6,0,12,24,777.03
83943,768491201,6,0,12,24,1787.17
83944,768491202,2,0,12,24,1787.17
83945,768491203,14,0,12,24,1787.17
83946,768491204,5,0,12,24,1787.17
83947,768491301,5,0,12,24,9324.36
83948,768491302,3,0,12,24,9324.36
83949,768471101,4,0,12,24,520.88
83950,768471201,3,0,12,24,468.79
83951,768471202,3,0,12,24,468.79
83952,768471301,4,0,12,24,5365.05
83953,768472101,3,0,12,24,2083.52
83954,768472201,4,0,12,24,833.41
83955,768472202,3,0,12,24,833.41
83956,768472301,6,0,12,24,11667.68
83957,768441101,3,0,12,24,112.34
83958,768441201,6,0,12,24,527.98
83959,768441202,4,0,12,24,527.98
83960,768441301,4,0,12,24,213.44
83961,768442101,9,0,12,24,2920.73
83962,768442201,4,0,12,24,4527.13
83963,768442202,3,0,12,24,4527.13
83964,768442301,7,0,12,24,9054.25
83965,768411101,3,0,13,24,1324.4
83966,768411102,9,0,13,24,1324.4
83967,768411201,3,0,13,24,1059.52
83968,768411202,7,0,13,24,1059.52
83969,768411203,6,0,13,24,1059.52
83970,768411204,1,0,13,24,1059.52
83971,768411301,2,0,13,24,8741.05
83972,768411302,8,0,13,24,8741.05
83973,768421101,6,0,13,24,535.79
83974,768421201,5,0,13,24,642.95
83975,768421202,5,0,13,24,642.95
83976,768421301,4,0,13,24,3589.77
83977,768422101,2,0,13,24,2143.15
83978,768422201,5,0,13,24,2357.46
83979,768422202,6,0,13,24,2357.46
83980,768422301,5,0,13,24,14359.06
83981,768461101,6,0,14,24,1688.17
83982,768461102,7,0,14,24,1688.17
83983,768461201,4,0,14,24,1181.72
83984,768461202,6,0,14,24,1181.72
83985,768461203,6,0,14,24,1181.72
83986,768461204,5,0,14,24,1181.72
83987,768461301,4,0,14,24,15699.94
83988,768461302,6,0,14,24,15699.94
83989,768451101,17,0,14,24,381.75
83990,768451201,6,0,14,24,381.75
83991,768451202,9,0,14,24,381.75
83992,768451301,6,0,14,24,2748.62
83993,768452101,11,0,14,24,3435.77
83994,768452201,1,0,14,24,2405.04
83995,768452202,8,0,14,24,2405.04
83996,768452301,6,0,14,24,20958.17
83997,768431101,7,0,01,24,944.86
83998,768431102,7,0,01,24,944.86
83999,768431201,3,0,01,24,1559.02
84000,768431202,4,0,01,24,1559.02
84001,768431203,5,0,01,24,1559.02
84002,768431204,3,0,01,24,1559.02
84003,768431301,8,0,01,24,10109.97
84004,768431302,1,0,01,24,10109.97
84005,768401101,5,0,01,24,199.55
84006,768401201,7,0,01,24,878.0
84007,768401202,4,0,01,24,878.0
84008,768401301,4,0,01,24,698.41
84009,768402101,7,0,01,24,2993.16
84010,768402201,4,0,01,24,11673.32
84011,768402202,3,0,01,24,11673.32
84012,768402301,1,0,01,24,15863.74
84013,768481101,7,0,06,24,285.45
84014,768481201,5,0,06,24,1955.33
84015,768481202,6,0,06,24,1955.33
84016,768481301,2,0,06,24,1027.62
84017,768482101,6,0,06,24,1712.7
84018,768482201,4,0,06,24,4538.64
84019,768482202,5,0,06,24,4538.64
84020,768482301,5,0,06,24,9419.82
84021,768191101,7,0,06,24,137.25
84022,768191201,4,0,06,24,610.76
84023,768191202,4,0,06,24,610.76
84024,768191301,4,0,06,24,617.62
84025,768192101,2,0,06,24,1921.48
84026,768192201,6,0,06,24,4515.48
84027,768192202,4,0,06,24,4515.48
84028,768192301,6,0,06,24,12873.91
84029,768171101,9,0,07,24,808.54
84030,768171201,5,0,07,24,2223.49
84031,768171202,4,0,07,24,2223.49
84032,768171301,2,0,07,24,3557.58
84033,768172101,9,0,07,24,2425.62
84034,768172201,5,0,07,24,5457.65
84035,768172202,8,0,07,24,5457.65
84036,768172301,6,0,07,24,10672.74
84037,768141101,2,0,07,24,439.0
84038,768141201,3,0,07,24,3468.07
84039,768141202,5,0,07,24,3468.07
84040,768141301,6,0,07,24,307.3
84041,768142101,7,0,07,24,4828.96
84042,768142201,3,0,07,24,25110.56
84043,768142202,5,0,07,24,25110.56
84044,768142301,7,0,07,24,4346.06
84045,768111101,4,0,08,24,1474.3
84046,768111102,4,0,08,24,1474.3
84047,768111201,12,0,08,24,663.44
84048,768111202,4,0,08,24,663.44
84049,768111203,4,0,08,24,663.44
84050,768111204,2,0,08,24,663.44
84051,768111301,3,0,08,24,13121.27
84052,768111302,5,0,08,24,13121.27
84053,768121101,4,0,08,24,355.1
84054,768121201,1,0,08,24,497.14
84055,768121202,1,0,08,24,497.14
84056,768121301,4,0,08,24,3870.54
84057,768122101,5,0,08,24,2130.57
84058,768122201,2,0,08,24,1597.93
84059,768122202,4,0,08,24,1597.93
84060,768122301,5,0,08,24,23436.28
84061,768161101,6,0,09,24,997.57
84062,768161201,5,0,09,24,748.18
84063,768161202,5,0,09,24,748.18
84064,768161301,3,0,09,24,8978.15
84065,768162101,5,0,09,24,2992.72
84066,768162201,5,0,09,24,3591.26
84067,768162202,1,0,09,24,3591.26
84068,768162301,4,0,09,24,21846.83
84069,768151101,6,0,09,24,175.7
84070,768151201,2,0,09,24,237.2
84071,768151202,5,0,09,24,237.2
84072,768151301,3,0,09,24,1721.85
84073,768152101,6,0,09,24,3338.28
84074,768152201,5,0,09,24,5174.33
84075,768152202,4,0,09,24,5174.33
84076,768152301,4,0,09,24,25370.92
84077,768131101,3,0,10,24,738.24
84078,768131102,7,0,10,24,738.24
84079,768131201,6,0,10,24,533.17
84080,768131202,4,0,10,24,533.17
84081,768131203,2,0,10,24,533.17
84082,768131204,5,0,10,24,533.17
84083,768131301,4,0,10,24,12385.97
84084,768131302,6,0,10,24,12385.97
84085,768101101,3,0,10,24,622.19
84086,768101201,5,0,10,24,528.86
84087,768101202,2,0,10,24,528.86
84088,768101301,4,0,10,24,6844.03
84089,768102101,2,0,10,24,1866.56
84090,768102201,4,0,10,24,1679.9
84091,768102202,4,0,10,24,1679.9
84092,768102301,3,0,10,24,18292.23
84093,768181101,8,0,11,24,285.75
84094,768181102,3,0,11,24,285.75
84095,768181201,4,0,11,24,1214.43
84096,768181202,3,0,11,24,1214.43
84097,768181203,2,0,11,24,1214.43
84098,768181204,4,0,11,24,1214.43
84099,768181301,7,0,11,24,2800.32
84100,768181302,5,0,11,24,2800.32
84101,768291101,10,0,12,24,633.58
84102,768291102,3,0,12,24,633.58
84103,768291201,3,0,12,24,506.86
84104,768291202,5,0,12,24,506.86
84105,768291203,4,0,12,24,506.86
84106,768291204,6,0,12,24,506.86
84107,768291301,2,0,12,24,12291.42
84108,768291302,5,0,12,24,12291.42
84109,768271101,5,0,12,24,567.91
84110,768271201,6,0,12,24,851.86
84111,768271202,2,0,12,24,851.86
84112,768271301,2,0,12,24,5167.93
84113,768272101,5,0,12,24,2271.62
84114,768272201,2,0,12,24,1817.29
84115,768272202,5,0,12,24,1817.29
84116,768272301,5,0,12,24,14084.01
84117,768241101,2,0,12,24,254.98
84118,768241201,5,0,12,24,1183.81
84119,768241202,5,0,12,24,1183.81
84120,768241301,4,0,12,24,1456.99
84121,768242101,4,0,12,24,2039.79
84122,768242201,7,0,12,24,9051.55
84123,768242202,3,0,12,24,9051.55
84124,768242301,6,0,12,24,4079.58
84125,768211101,14,0,13,24,600.48
84126,768211201,6,0,13,24,1401.11
84127,768211202,7,0,13,24,1401.11
84128,768211301,3,0,13,24,4103.25
84129,768212101,1,0,13,24,1000.79
84130,768212201,6,0,13,24,1200.95
84131,768212202,2,0,13,24,1200.95
84132,768212301,7,0,13,24,6204.91
84133,768221101,6,0,13,24,228.83
84134,768221201,4,0,13,24,251.72
84135,768221202,7,0,13,24,251.72
84136,768221301,2,0,13,24,1807.77
84137,768222101,10,0,13,24,2059.48
84138,768222201,1,0,13,24,2368.4
84139,768222202,1,0,13,24,2368.4
84140,768222301,5,0,13,24,8649.81
84141,768261101,10,0,14,24,1449.19
84142,768261201,1,0,14,24,579.68
84143,768261202,7,0,14,24,579.68
84144,768261301,9,0,14,24,9854.49
84145,768262101,4,0,14,24,2898.38
84146,768262201,3,0,14,24,1014.44
84147,768262202,2,0,14,24,1014.44
84148,768262301,7,0,14,24,17969.96
84149,768251101,7,0,14,24,86.27
84150,768251201,7,0,14,24,754.87
84151,768251202,9,0,14,24,754.87
84152,768251301,7,0,14,24,172.54
84153,768252101,3,0,14,24,3450.85
84154,768252201,3,0,14,24,14148.46
84155,768252202,6,0,14,24,14148.46
84156,768252301,5,0,14,24,9662.36
84157,768231101,6,0,01,24,724.84
84158,768231201,1,0,01,24,833.56
84159,768231202,2,0,01,24,833.56
84160,768231301,5,0,01,24,6233.59
84161,768232101,4,0,01,24,2899.34
84162,768232201,11,0,01,24,1884.57
84163,768232202,3,0,01,24,1884.57
84164,768232301,2,0,01,24,20295.39
84165,768201101,10,0,01,24,233.66
84166,768201201,3,0,01,24,876.22
84167,768201202,6,0,01,24,876.22
84168,768201301,5,0,01,24,864.54
84169,768202101,5,0,01,24,1215.03
84170,768202201,4,0,01,24,10479.62
84171,768202202,2,0,01,24,10479.62
84172,768202301,6,0,01,24,5163.87
84173,768281101,6,0,06,24,450.64
84174,768281102,9,0,06,24,450.64
84175,768281201,4,0,06,24,2118.0
84176,768281202,2,0,06,24,2118.0
84177,768281203,3,0,06,24,2118.0
84178,768281204,3,0,06,24,2118.0
84179,768281301,5,0,06,24,5903.37
84180,768281302,2,0,06,24,5903.37
84181,768691101,5,0,06,24,242.28
84182,768691201,5,0,06,24,738.93
84183,768691202,6,0,06,24,738.93
84184,768691301,5,0,06,24,1599.0
84185,768692101,3,0,06,24,1211.37
84186,768692201,2,0,06,24,3028.41
84187,768692202,4,0,06,24,3028.41
84188,768692301,2,0,06,24,9690.92
84189,768671101,3,0,07,24,741.02
84190,768671201,7,0,07,24,2852.94
84191,768671202,5,0,07,24,2852.94
84192,768671301,7,0,07,24,2815.88
84193,768672101,4,0,07,24,2223.07
84194,768672201,5,0,07,24,5891.12
84195,768672202,5,0,07,24,5891.12
84196,768672301,5,0,07,24,9336.88
84197,768641101,5,0,07,24,361.27
84198,768641201,5,0,07,24,559.96
84199,768641202,4,0,07,24,559.96
84200,768641301,6,0,07,24,2890.11
84201,768642101,5,0,07,24,2167.59
84202,768642201,6,0,07,24,1408.93
84203,768642202,6,0,07,24,1408.93
84204,768642301,5,0,07,24,15173.09
84205,768611101,7,0,08,24,403.85
84206,768611201,7,0,08,24,639.43
84207,768611202,5,0,08,24,639.43
84208,768611301,1,0,08,24,5451.97
84209,768612101,10,0,08,24,2692.33
84210,768612201,6,0,08,24,538.47
84211,768612202,5,0,08,24,538.47
84212,768612301,6,0,08,24,17500.13
84213,768621101,4,0,08,24,250.24
84214,768621201,6,0,08,24,800.78
84215,768621202,5,0,08,24,800.78
84216,768621301,4,0,08,24,2427.35
84217,768622101,4,0,08,24,2752.66
84218,768622201,5,0,08,24,3303.2
84219,768622202,6,0,08,24,3303.2
84220,768622301,2,0,08,24,20094.43
84221,768651101,4,0,09,24,317.27
84222,768651201,5,0,09,24,2014.63
84223,768651202,1,0,09,24,2014.63
84224,768651301,6,0,09,24,158.63
84225,768652101,4,0,09,24,4441.71
84226,768652201,5,0,09,24,13547.21
84227,768652202,6,0,09,24,13547.21
84228,768652301,8,0,09,24,1776.69
84229,768631101,11,0,10,24,709.44
84230,768631201,10,0,10,24,760.12
84231,768631202,3,0,10,24,760.12
84232,768631301,7,0,10,24,7803.84
84233,768632101,5,0,10,24,810.79
84234,768632201,5,0,10,24,1317.53
84235,768632202,2,0,10,24,1317.53
84236,768632301,5,0,10,24,13378.02
84237,768601101,6,0,10,24,568.22
84238,768601201,4,0,10,24,625.04
84239,768601202,6,0,10,24,625.04
84240,768601301,3,0,10,24,6591.35
84241,768602101,5,0,10,24,1022.8
84242,768602201,4,0,10,24,596.63
84243,768602202,3,0,10,24,596.63
84244,768602301,2,0,10,24,16876.13
84245,768681101,8,0,11,24,166.22
84246,768681201,5,0,11,24,58.18
84247,768681202,5,0,11,24,58.18
84248,768681301,3,0,11,24,1894.91
84249,768682101,4,0,11,24,1047.19
84250,768682201,3,0,11,24,1047.19
84251,768682202,3,0,11,24,1047.19
84252,768682301,4,0,11,24,12915.31
84253,768591101,10,0,12,24,1196.76
84254,768591201,4,0,12,24,658.22
84255,768591202,11,0,12,24,658.22
84256,768591301,5,0,12,24,6342.82
84257,768592101,13,0,12,24,2393.52
84258,768592201,4,0,12,24,837.73
84259,768592202,8,0,12,24,837.73
84260,768592301,4,0,12,24,10292.13
84261,768571101,6,0,12,24,513.98
84262,768571201,2,0,12,24,436.88
84263,768571202,2,0,12,24,436.88
84264,768571301,3,0,12,24,6681.7
84265,768572101,11,0,12,24,2055.91
84266,768572201,3,0,12,24,719.57
84267,768572202,4,0,12,24,719.57
84268,768572301,2,0,12,24,20970.26
